,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
562490,562490,EvilMorph,ClickGames,ClickGames,,75,13,0,"0 .. 20,000",0,0,0,0,799,799,0,1
640890,640890,Will Glow the Wisp,PartTimeIndie,PartTimeIndie,,180,27,0,"0 .. 20,000",13,0,26,0,50,299,83,1
1279800,1279800,Legend of Towercraft,"Martin Bartsch, Stephanie Senjuty Bartsch",Martin Bartsch,,43,11,0,"0 .. 20,000",0,0,0,0,0,0,0,2
1315980,1315980,Tin Can,Tin Can Studio,Tin Can Studio,,93,2,0,"0 .. 20,000",0,0,0,0,1199,1499,20,35
780580,780580,Lost in the Dungeon,Eggon Srl,Eggon Srl,,58,35,0,"0 .. 20,000",0,0,0,0,599,599,0,1
981260,981260,Love In Drawing,RewindApp,RewindApp,,165,28,0,"0 .. 20,000",0,0,0,0,99,99,0,1
251510,251510,Constant C,"International Games System, Co., LTD.","International Games System, Co., LTD.",,44,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
457010,457010,StarsOne,IllusoryWorldEntertainment,IllusoryWorldEntertainment,,366,109,0,"0 .. 20,000",0,0,0,0,999,999,0,1
311800,311800,Black Ice,Super Duper Garrett Cooper,Super Duper Game Company,,438,27,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
331400,331400,Luna: Shattered Hearts: Episode 1,Daniel Gill,Gillis LLC,,11,37,0,"0 .. 20,000",85,0,85,0,299,299,0,1
333510,333510,Isbarah,Leikir Studio,Leikir Studio,,42,9,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
504390,504390,Along the Edge,Nova-box,Nova-box,,265,20,0,"0 .. 20,000",0,0,0,0,1299,1299,0,2
398960,398960,Hoven the Sages Spinel,"Bradley Elam, Colton Bone",Hoven Indies,,19,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
351300,351300,Ceres,Jötunn Games,Iceberg Interactive,,72,65,0,"0 .. 20,000",139,0,139,0,1999,1999,0,1
671980,671980,Close Me,Yai Gameworks,Yai Gameworks,,74,18,0,"0 .. 20,000",0,0,0,0,99,99,0,0
270010,270010,Time Rifters,Proton Studio Inc,,,310,39,0,"0 .. 20,000",0,0,0,0,999,999,0,2
1121650,1121650,Dark Zone Defense,Supernature,Supernature,,29,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1394640,1394640,Dark Room VR,Royce Charles Fernandes,Royce Charles Fernandes,,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
460190,460190,Rocket Riot,Codeglue,Codeglue,,44,12,0,"0 .. 20,000",387,0,497,0,999,999,0,0
893500,893500,Reign of the Succubus,TechnoBrake,Kagura Games,,70,49,0,"0 .. 20,000",0,0,0,0,999,999,0,3
355810,355810,Centauri Sector,LW Games,LW Games,,27,16,0,"0 .. 20,000",326,0,326,0,499,499,0,0
562330,562330,Dwarflings,Starwind Games,Starwind Games,,34,13,0,"0 .. 20,000",368,0,385,0,299,299,0,0
568440,568440,Not Dying Today,9TH.ART,Forever Entertainment S. A.,,157,43,0,"0 .. 20,000",109,0,128,0,999,999,0,0
404690,404690,This Book Is A Dungeon,Nathan Meunier,Black Shell Media,,154,52,0,"0 .. 20,000",211,0,211,0,499,499,0,1
830820,830820,Jets'n'Guns 2,Rake in Grass,Rake in Grass,,716,40,0,"0 .. 20,000",142,0,142,0,1499,1499,0,10
457570,457570,Camp Sunshine,Fossil Games,Fossil Games,,207,20,0,"0 .. 20,000",448,0,469,0,699,699,0,1
462730,462730,Townopolis,Lonely Troops,Lonely Troops,,52,24,0,"0 .. 20,000",447,0,665,0,99,399,75,3
693300,693300,Unbalance,Tvee Games,Tvee Games,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1171120,1171120,Nira,Baseline Games,Baseline Games,,41,8,0,"0 .. 20,000",0,0,0,0,899,899,0,0
315850,315850,Amazing Princess Sarah,Haruneko Entertainment,Haruneko Entertainment,,129,66,0,"0 .. 20,000",0,0,0,0,499,499,0,1
725680,725680,Golf 2D,RewindApp,RewindApp,,31,30,0,"0 .. 20,000",22,0,22,0,199,199,0,0
1031700,1031700,Survivor,Reija Meriläinen,Reija Meriläinen,,66,34,0,"0 .. 20,000",0,0,0,0,0,0,0,0
342550,342550,Phantasmal: Survival Horror Roguelike,Eyemobi Ltd.,Eyemobi Ltd.,,126,122,0,"0 .. 20,000",0,0,0,0,0,0,0,1
895220,895220,Leaflet Love Story,"G+工程团, 橘子班",PeriScope Game,,511,43,0,"0 .. 20,000",0,0,0,0,299,299,0,0
528160,528160,Solstice Chronicles: MIA,Ironward,Nkidu Games Inc.,,208,72,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
412670,412670,Bullet Heaven 2,Matt Roszak,Matt Roszak,,288,7,0,"0 .. 20,000",1771,0,1771,0,1199,1199,0,1
1101140,1101140,Fishing Adventure,MasterCode,Ultimate Games S.A.,,341,49,0,"0 .. 20,000",16,0,16,0,499,499,0,1
412230,412230,Infinitrap Classic: Ohio Jack and The Cup Of Eternity,Shadebob Games,Shadebob Games,,50,13,0,"0 .. 20,000",202,0,202,0,0,0,0,0
657090,657090,Robothorium,Goblinz Studio,"Goblinz Studio, Whisper Games",,235,86,0,"0 .. 20,000",37,0,37,0,1499,1499,0,2
1393610,1393610,CLASSIC TANKS 2020,Gnelf,Gnelf,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1057130,1057130,Exogen VR,Axon Genesis,Self-Published,,33,2,0,"0 .. 20,000",0,0,0,0,0,0,0,2
541930,541930,Panoptic,Team Panoptes,Team Panoptes,,121,8,0,"0 .. 20,000",0,0,0,0,1699,1699,0,2
1237670,1237670,Anti Air,PostBeta,PostBeta,,1,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1243140,1243140,Hellpoint: The Thespian Feast,Cradle Games,tinyBuild,,426,219,0,"0 .. 20,000",31,0,31,0,0,0,0,1
573170,573170,Fidel Dungeon Rescue,"Daniel Benmergui, Jeremías Babini, Hernán Rozenwasser",Daniel Benmergui,,330,14,0,"0 .. 20,000",25,0,26,0,999,999,0,3
1240810,1240810,잭과 콩나무: 숨겨진 이야기,JAB team,JAB team,,79,59,0,"0 .. 20,000",0,0,0,0,0,0,0,3
393750,393750,P·O·L·L·E·N,Mindfield Games,Mindfield Games,,117,67,0,"0 .. 20,000",0,0,0,0,999,999,0,0
688060,688060,Odd Realm,Unknown Origin Games Inc,Unknown Origin Games Inc,,402,37,0,"0 .. 20,000",419,0,419,0,999,999,0,11
1114030,1114030,The Room Syndrome,Jesse Carradine,Presentable Games,,181,6,0,"0 .. 20,000",0,0,0,0,0,0,0,2
1172900,1172900,FULFILLMENT,Unbound Creations,Unbound Creations,,193,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0
333660,333660,Towers of Altrac - Epic Defense Battles,"Jsmael Stieger, Manuel Stieger, Andreas Stieger",Cybertron Design Studios,,67,44,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1127170,1127170,DreamFly,"Dmytro Makarenko, Stanislav Marchevskyi",DreamFly Games,,33,7,0,"0 .. 20,000",0,0,0,0,699,699,0,1
381090,381090,Ted by Dawn,Proteus Pixel,Proteus Pixel,,26,23,0,"0 .. 20,000",0,0,0,0,0,0,0,0
293160,293160,AntharioN,Orphic Software,Orphic Software,,115,56,0,"0 .. 20,000",83,0,83,0,1499,1499,0,0
1259390,1259390,Military Service,Henry/Ming-Xian Huang,MMH Studio,,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
570380,570380,Death Penalty: Beginning,"VI GAMES LLC, Ivan Buderkrvych",VI GAMES LLC,,30,138,0,"0 .. 20,000",1,0,1,0,0,0,0,1
1080630,1080630,Hero Express,Fantastico Studio,Fantastico Studio,,12,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
434220,434220,Bear Haven Nights,SunRay Games,SunRay Games,,38,4,0,"0 .. 20,000",206,0,218,0,499,499,0,0
1307200,1307200,Sue's Story,Incendio Software,Incendio Software,,2,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
427570,427570,Dawn of Andromeda,Grey Wolf Entertainment,Iceberg Interactive,,101,100,0,"0 .. 20,000",0,0,0,0,2999,2999,0,1
655600,655600,PHAT STACKS 2,ColloseusX,Phat Phrog Studios,,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
840020,840020,Gun Rage,Denis Galewski,Denis Galewski,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
747360,747360,Gray Dawn,Interactive Stone,Interactive Stone,,345,60,0,"0 .. 20,000",0,0,0,0,0,0,0,3
235520,235520,The White Laboratory,Laboratory Systems,"Laboratory Systems, Gamera Game",,201,55,0,"0 .. 20,000",0,0,0,0,999,999,0,3
337820,337820,The Mims Beginning,Squatting Penguins,Squatting Penguins,,190,56,0,"0 .. 20,000",0,0,0,0,1699,1699,0,1
722180,722180,SURV1V3,Candymakers,Candymakers,,392,66,0,"0 .. 20,000",439,0,439,0,2499,2499,0,8
719120,719120,O'Fox Life,O'Stinky lab.,O'Stinky lab.,,31,67,0,"0 .. 20,000",0,0,0,0,99,99,0,1
260080,260080,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,"Jackbox Games, Inc.","Jackbox Games, Inc.",,20,34,0,"0 .. 20,000",0,0,0,0,199,199,0,0
526490,526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,07th Expansion,MangaGamer,,207,6,0,"0 .. 20,000",392,0,394,0,599,599,0,8
763230,763230,Fruity Smoothie,Wooden Shoes Games,Wooden Shoes Games,,152,22,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1068070,1068070,Lords Of The Lockerroom,Nickireda,Nickireda,,191,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1015830,1015830,DreamEater 噬梦者,奈子游戏工作室,奈子游戏工作室,,362,101,0,"0 .. 20,000",37,0,37,0,499,499,0,1
865720,865720,Torn Tales: Rebound Edition,Twistplay,Chilled Mouse,,2,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
581380,581380,Clockwise,"pheenix93, KtSmag",pheenix93,,20,13,0,"0 .. 20,000",152,0,155,0,199,199,0,0
448170,448170,Last Dream: World Unknown,White Giant RPG Studios,White Giant RPG Studios,,43,12,0,"0 .. 20,000",211,0,274,0,999,999,0,1
802650,802650,Russian AYE Race,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,24,20,0,"0 .. 20,000",0,0,0,0,99,99,0,0
434000,434000,Paws,Might and Delight,Might and Delight,,437,46,0,"0 .. 20,000",73,0,73,0,1499,1499,0,1
325930,325930,Viking Squad,Slick Entertainment Inc.,Slick Entertainment Inc.,,198,32,0,"0 .. 20,000",82,0,82,0,1499,1499,0,1
454900,454900,Amaranthine,Roman Kozhukhov,Roman Kozhukhov,,83,9,0,"0 .. 20,000",0,0,0,0,299,299,0,0
839730,839730,Planum,CONVEY Studios,Metal Fox,,9,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0
466830,466830,Remnants of a Beautiful Day,From Soy Sauce LLC,From Soy Sauce LLC,,40,29,0,"0 .. 20,000",211,0,211,0,0,0,0,0
686900,686900,Bronze Age - HD Edition,Clarus Victoria,Clarus Victoria,,113,38,0,"0 .. 20,000",29,0,29,0,74,299,75,15
848260,848260,Super GTR Racing,Bullid Games,Bullid Games,,19,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0
495960,495960,The Secret Monster Society,Deceptive Games Ltd.,Deceptive Games Ltd.,,24,13,0,"0 .. 20,000",175,0,175,0,399,399,0,1
1092150,1092150,DrainLive,DrainLive,Golf Around Studio,,36,15,0,"0 .. 20,000",0,0,0,0,0,0,0,7
508540,508540,Haeven,Cleril Calamity Studios,Cleril Calamity Studios,,18,8,0,"0 .. 20,000",186,0,186,0,499,499,0,0
495580,495580,Divided We Fall: Play For Free,KAVA Game Studio,KAVA Game Studio,,114,101,0,"0 .. 20,000",4,0,4,0,0,0,0,2
741120,741120,Solar System,RewindApp,RewindApp,,18,24,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1069650,1069650,Ultimate Admiral: Age of Sail,Game-Labs,Game-Labs,,460,140,0,"0 .. 20,000",1791,0,1791,0,3999,3999,0,98
544390,544390,NITE Team 4 - Military Hacking Division,Alice & Smith,Alice & Smith,,819,50,0,"0 .. 20,000",543,0,543,0,3499,3499,0,33
354040,354040,Hypership Out of Control,Fun Infused Games,Fun Infused Games,,29,2,0,"0 .. 20,000",221,0,227,0,199,199,0,0
409070,409070,Fist Slash: Of Ultimate Fury,Sinclair Strange,Rising Star Games,,36,19,0,"0 .. 20,000",258,0,258,0,399,399,0,0
842910,842910,The MISSING: J.J. Macfield and the Island of Memories,White Owls Inc.,Arc System Works,,639,60,0,"0 .. 20,000",0,0,0,0,2999,2999,0,6
667300,667300,aMAZE 3D,Blender Games,Blender Games,,67,45,0,"0 .. 20,000",0,0,0,0,49,99,51,2
666960,666960,Cowboy's Adventure,Blender Games,Blender Games,,25,41,0,"0 .. 20,000",0,0,0,0,99,99,0,0
817490,817490,Viki Spotter: Around The World,For Kids,For Kids,,36,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
445550,445550,Watson's Watch,Retro Warp Gaming,Retro Warp Gaming,,8,2,0,"0 .. 20,000",2,0,2,0,799,799,0,0
464440,464440,Annie Amber,"Pantumaca Barcelona, @CarlosGameDev",Talking About Media,,47,32,0,"0 .. 20,000",0,0,0,0,299,299,0,0
315340,315340,A.R.E.S. Extinction Agenda EX,Extend Studio,ORiGO GAMES,,141,49,0,"0 .. 20,000",151,0,151,0,999,999,0,0
854570,854570,Pamali: Indonesian Folklore Horror,StoryTale Studios,"StoryTale Studios, Maple Whispering Limited",,379,64,0,"0 .. 20,000",0,0,0,0,499,499,0,2
757330,757330,qop 2,Quiet River,Quiet River,,255,16,0,"0 .. 20,000",0,0,0,0,99,99,0,3
488770,488770,Her Majesty's SPIFFING,Billy Goat Entertainment Ltd,Billy Goat Entertainment Ltd,,178,48,0,"0 .. 20,000",12,0,12,0,1199,1199,0,0
570980,570980,Tale of Fallen Dragons,BigTapir Games,BigTapir Games,,420,46,0,"0 .. 20,000",47,0,47,0,999,999,0,0
409340,409340,Perraw - FPS Clone War Alpha,Christian Piano,Oblion Studio,,70,33,0,"0 .. 20,000",237,0,265,0,99,99,0,0
815390,815390,Psi Cards,IR Studio,IR Studio,,13,33,0,"0 .. 20,000",0,0,0,0,99,99,0,0
824190,824190,Achievement Clicker 2019,OfficialAndy,MGG Studio,,325,98,0,"0 .. 20,000",9,0,9,0,99,99,0,0
1344500,1344500,The not so silent assassin,G Catz,G Catz,,2,1,0,"0 .. 20,000",0,0,0,0,250,250,0,0
444350,444350,HACK_IT,Dan_D,Dan_D,,35,110,0,"0 .. 20,000",232,0,232,0,1399,1399,0,0
422590,422590,Wacky Wheels HD,Cascadia Games,Cascadia Games,,12,56,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1151610,1151610,活下去,黑骑士工作室,冰狮游戏,,23,18,0,"0 .. 20,000",0,0,0,0,0,0,0,1
840170,840170,Delivery man simulator,azimut team,azimut team,,4,17,0,"0 .. 20,000",0,0,0,0,99,99,0,0
692840,692840,Underworld Ascendant,OtherSide Entertainment,505 Games,,298,582,0,"0 .. 20,000",68,0,115,0,2999,2999,0,4
291190,291190,Heroes of Steel RPG,Trese Brothers,Trese Brothers,,184,52,0,"0 .. 20,000",0,0,0,0,999,999,0,1
451990,451990,Cranks and Goggles,Play Native Entertainment,Play Native Entertainment,,117,36,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1012790,1012790,Into the Radius VR,CM Games,CM Games,,345,112,0,"0 .. 20,000",532,0,532,0,2999,2999,0,22
375440,375440,Hero-U: Rogue to Redemption,Transolar Games,Transolar Games,,392,30,0,"0 .. 20,000",266,0,266,0,2999,2999,0,4
732240,732240,SpaceBourne,Burak Dabak,Burak Dabak,,380,82,0,"0 .. 20,000",0,0,0,0,1499,1499,0,4
505700,505700,Anyland,Anyland + Manyland,Theodore Palser,,328,15,0,"0 .. 20,000",0,0,0,0,0,0,0,2
367300,367300,Pixel Star,Soul Forge,Soul Forge,,103,15,0,"0 .. 20,000",135,0,135,0,299,299,0,0
542260,542260,The Herbalist,Moonworks,Moonworks,,472,26,0,"0 .. 20,000",242,0,242,0,599,599,0,1
932810,932810,BattleCry: World At War,DYNAMICNEXT,DYNAMICNEXT,,12,8,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1216470,1216470,Zoria: Age of Shattering Prologue,Tiny Trinket Games,Tiny Trinket Games,,259,50,0,"0 .. 20,000",0,0,0,0,0,0,0,2
612720,612720,SAELIG,Atorcoppe Games,Atorcoppe Games,,345,101,0,"0 .. 20,000",147,0,147,0,1499,1499,0,2
586350,586350,UBERMOSH:WRAITH,Walter Machado,Walter Machado,,153,21,0,"0 .. 20,000",306,0,306,0,49,99,51,1
828580,828580,NEKO-NIN exHeart 2,Whirlpool,Sekai Project,,228,11,0,"0 .. 20,000",109,0,109,0,999,999,0,2
497700,497700,Safety First!,JCO,Headup,,201,45,0,"0 .. 20,000",322,0,596,0,299,299,0,2
263720,263720,Brawlout,Angry Mob Games,Angry Mob Games,,446,162,0,"0 .. 20,000",13,0,13,0,499,1999,75,19
1217250,1217250,Supermarket Simulator,Miso Games,Miso Games,,5,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1221600,1221600,Raccoon The Miner,"Andrii Lazariev, Eugene Nesterovych",Andrii Lazariev,,6,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
720030,720030,Indecision.,Bilge Kaan,Bilge Kaan,,355,72,0,"0 .. 20,000",55,0,55,0,299,299,0,0
424320,424320,Anomaly 1729,"Anvil Drop, LLC",Black Shell Media,,28,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
630720,630720,Mana Spark,"BEHEMUTT, Kishimoto Studios",BEHEMUTT,,332,59,0,"0 .. 20,000",471,0,471,0,1199,1199,0,5
802730,802730,Mother Simulator,Steppe Hare Studio,Steppe Hare Studio,,348,62,0,"0 .. 20,000",144,0,144,0,199,199,0,3
595120,595120,Cold Space,IdeaX,IdeaX,,98,37,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1063530,1063530,Cartoon Network Journeys VR,"Paper Crane Games, TwinSky Games, Cartoon Network Studios",Cartoon Network Games,,69,5,0,"0 .. 20,000",0,0,0,0,0,0,0,1
705070,705070,FEMINAZI: 3000,Paradox Terminal,Back To Basics Gaming,,33,37,0,"0 .. 20,000",0,0,0,0,99,99,0,0
280500,280500,KRUNCH,LeGrudge &amp; Rugged,LeGrudge &amp; Rugged,,32,16,0,"0 .. 20,000",55,0,55,0,999,999,0,0
847810,847810,Endless Horizon,Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1372320,1372320,Cloud Gardens,Noio,Noio,,485,11,0,"0 .. 20,000",9,0,9,0,799,799,0,16
291270,291270,Vitrum,9heads Game Studios,9heads Game Studios,,28,37,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1437980,1437980,Cyberforge: First Light,Tater Games,Tater Games,,3,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
341640,341640,Relativity Wars - A Science Space RTS,Fungameco Ltd,Fungameco Ltd,,8,11,0,"0 .. 20,000",0,0,0,0,599,599,0,0
600460,600460,Dustwind,Dustwind Studios,"Z-Software GmbH, Dustwind Studios",,217,60,0,"0 .. 20,000",0,0,0,0,2499,2499,0,3
368000,368000,100ft Robot Golf,No Goblin,No Goblin,,97,36,0,"0 .. 20,000",45,0,45,0,999,999,0,1
378510,378510,"Witches, Heroes and Magic",Michael Swan,AweSwan,,5,13,0,"0 .. 20,000",0,0,0,0,799,799,0,0
942600,942600,Temporality,James Earl Cox III,James Earl Cox III,,89,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0
600130,600130,Valfaris,Steel Mantis,Big Sugar,,727,59,0,"0 .. 20,000",397,0,397,0,1249,2499,50,16
807820,807820,Mystery Village: Shards of the Past,One Tap Games,One Tap Games,,0,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
699080,699080,Jake's Love Story,Mikołaj Spychał,Mikołaj Spychał,,85,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
479140,479140,Framed Wings,Kodama Games,Kodama Games,,18,3,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1014370,1014370,Bouncing DVD : The Game,RoomsForRockets,RoomsForRockets,,138,21,0,"0 .. 20,000",0,0,0,0,0,0,0,0
312230,312230,Spirits of Xanadu,"Good Morning, Commander",Nightdive Studios,,298,83,0,"0 .. 20,000",0,0,0,0,499,499,0,1
850000,850000,Noel The Mortal Fate S1-7,"Vaka Game Magazine, KANAWO","Vaka Game Magazine, PLAYISM",,1210,54,0,"0 .. 20,000",0,0,0,0,1499,1499,0,7
1400390,1400390,The First Confrontation,NPMS(Number Personal Model Studio),NPMS(Number Personal Model Studio),,1,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1214410,1214410,Zooma VR,Gizmo VR LTD,Gizmo VR LTD,,172,10,0,"0 .. 20,000",0,0,0,0,599,599,0,2
754800,754800,Yashik,KGourmet,NedoStudio,,34,25,0,"0 .. 20,000",0,0,0,0,99,99,0,1
550890,550890,Repulsanoid,NedoStudio,NedoStudio,,13,7,0,"0 .. 20,000",354,333,340,333,49,99,51,4
373600,373600,Weapon of Choice,Mommy's Best Games,Mommy's Best Games,,50,10,0,"0 .. 20,000",212,0,284,0,499,499,0,0
817770,817770,30 Seconds To Jail,Egor Magurin,Indovers Studio,,47,18,0,"0 .. 20,000",0,0,0,0,299,299,0,0
529520,529520,Mutant Football League,Digital Dreams Entertainment LLC,Digital Dreams Entertainment LLC,,489,25,0,"0 .. 20,000",39,0,39,0,1499,1499,0,10
341690,341690,The Great Fusion,Loading Home,Loading Home,,42,23,0,"0 .. 20,000",149,0,149,0,299,299,0,0
342350,342350,Into The Gloom,earrgames,"Flying Interactive, earrgames",,157,40,0,"0 .. 20,000",1428,0,1428,0,299,299,0,0
1228700,1228700,GodOrEvil.1,JusticePartner Narka,JusticePartner Narka,,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
912590,912590,The path to domination,Seaborgium Entertainment,"Seaborgium Entertainment, khukhrovr",,16,12,0,"0 .. 20,000",0,0,0,0,199,199,0,0
551580,551580,Goblin and Coins,Nikola Bulj,Nikola Bulj,,64,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
386050,386050,Proto Raider,Puzzle Lab,Puzzle Lab,,78,18,0,"0 .. 20,000",150,0,150,0,1199,1199,0,0
1093330,1093330,Conscious Existence - A Journey Within,Marc Zimmermann,EpicScapes,,287,34,0,"0 .. 20,000",0,0,0,0,499,499,0,0
573780,573780,Xenon Valkyrie,"Diabolical Mind, Daniel Fernandez Chavez",Diabolical Mind,,77,36,0,"0 .. 20,000",0,0,0,0,999,999,0,1
377980,377980,Mortos,C.L.,JustPlayNow,,37,38,0,"0 .. 20,000",449,0,486,0,99,99,0,0
800230,800230,Viki Spotter: Megapolis,For Kids,For Kids,,36,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1293040,1293040,candle flame in the wind,秃鹰组长,秃鹰组长,,98,10,0,"0 .. 20,000",0,0,0,0,0,0,0,2
396060,396060,The Rose and I,"Eugene Chung, Jimmy Maidens, Terry Kaleas",Penrose Studios,,148,19,0,"0 .. 20,000",10,0,10,0,0,0,0,0
331220,331220,Thief Town,Rude Ghost,Rude Ghost,,130,36,0,"0 .. 20,000",193,0,193,0,799,799,0,0
287600,287600,Sunset,Tale of Tales,Tale of Tales,,165,74,0,"0 .. 20,000",176,0,176,0,1999,1999,0,1
548560,548560,Manastorm: Champions of G'nar,DaGGaSoft,DaGGaSoft,,44,23,0,"0 .. 20,000",0,0,0,0,499,499,0,0
556780,556780,Neptune: Arena FPS,GENOVA Softworks,GENOVA Softworks,,46,17,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1087960,1087960,《鬼畜战记：金坷垃传说》,小闲,小闲,,63,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
448910,448910,Axes and Acres,BrainGoodGames,BrainGoodGames,,91,22,0,"0 .. 20,000",201,0,201,0,999,999,0,1
1008000,1008000,Aetheria Online,Zachary Hodges,Zachary Hodges,,56,27,0,"0 .. 20,000",0,0,0,0,0,0,0,0
911230,911230,Running Man 3D,GGaming,GGaming,,48,36,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1227260,1227260,Alder's Blood: Prologue,Shockwork Games,No Gravity Games,,85,20,0,"0 .. 20,000",0,0,0,0,0,0,0,0
555280,555280,M.A.C.E.,EntwicklerX,EntwicklerX,,23,24,0,"0 .. 20,000",210,0,210,0,499,499,0,0
375790,375790,Build 'n Bump,Roppy Chop Studios,Roppy Chop Studios,,14,9,0,"0 .. 20,000",0,0,0,0,399,399,0,0
339910,339910,Uncraft World,Studio TeamShuriken,Studio TeamShuriken,,387,67,0,"0 .. 20,000",0,0,0,0,999,999,0,1
659540,659540,Warsim: The Realm of Aslona,Huw Millward,Huw Millward,,450,14,0,"0 .. 20,000",441,0,497,0,799,799,0,5
675370,675370,Gulu,NekoToFuurin,NekoToFuurin,,3,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
216260,216260,Don Bradman Cricket 14,Big Ant Studios,Big Ant Studios,,544,59,0,"0 .. 20,000",1027,0,1027,0,1999,1999,0,24
397090,397090,Wind Child,Valkyria Games,Valkyria Games,,63,13,0,"0 .. 20,000",126,0,126,0,89,599,85,0
1137350,1137350,Filament,Beard Envy,"Kasedo Games, Maple Whispering Limited",,271,13,0,"0 .. 20,000",0,0,0,0,1699,1699,0,3
246360,246360,Perfection.,Greg Lobanov,Digital Tribe,,26,39,0,"0 .. 20,000",5,0,5,0,299,299,0,0
1356080,1356080,Hot-air VR Balloon trip over Russian Primorye,VIRTUAL REALITY LABORATORY DV,VIRTUAL REALITY LABORATORY DV,,9,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
467850,467850,METAGAL,RetroRevolution,RetroRevolution,,89,40,0,"0 .. 20,000",0,0,0,0,399,399,0,0
277850,277850,Sportsfriends,Die Gute Fabrik,Die Gute Fabrik,,43,14,0,"0 .. 20,000",11,0,11,0,1499,1499,0,0
725270,725270,Necrobarista,Route 59,"Route 59, Coconut Island Games, PLAYISM",,514,84,0,"0 .. 20,000",265,0,265,0,1999,1999,0,5
509960,509960,Pinga Ponga,Mustache Games,Mustache Games,,25,32,0,"0 .. 20,000",272,0,332,0,99,99,0,0
356790,356790,Galacide,Puny Human,Puny Human,,74,12,0,"0 .. 20,000",110,0,110,0,999,999,0,1
603080,603080,Chronicles of a Dark Lord: Tides of Fate Remastered,Kisareth Studios,Kisareth Studios,,3,5,0,"0 .. 20,000",513,0,801,0,0,0,0,0
585990,585990,Echoes of the Fey Episode 0: The Immolation,Woodsy Studio,Woodsy Studio,,39,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
445870,445870,Phantom Trigger,"Bread Team, Victor Solodilov, Denis Novikov",tinyBuild,,53,27,0,"0 .. 20,000",214,0,214,0,1499,1499,0,1
432190,432190,Chef Solitaire: USA,The Revills Games,The Revills Games,,106,17,0,"0 .. 20,000",2550,0,2550,0,299,299,0,6
793170,793170,Seeking Dawn: Free to Play Edition,Multiverse,Multiverse,,16,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0
676760,676760,Noise,Talentplace,KishMish Games,,122,72,0,"0 .. 20,000",0,0,0,0,299,299,0,1
371650,371650,COLINA: Legacy,"Chance6 Studios, LLC","Chance6 Studios, LLC",,123,26,0,"0 .. 20,000",0,0,0,0,499,499,0,1
