,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
666800,666800,Solitaire - Cat Pirate Portrait,Boogygames Studios,Boogygames Studios,,17,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1229100,1229100,GIRLS DEFENCE,CIRCLE KING,H-GAME,,12,7,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
678820,678820,Gun-Running War Dogs,Rotatipyra,New Reality Games,,36,11,0,"0 .. 20,000",330,0,330,0,49,99,51,0
675730,675730,Katharsis,KOCMOC17,KOCMOC17,,34,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
698830,698830,Puzzle Dating,M. Hanka,Liu Lidan,,27,18,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1309830,1309830,City Eye: Prologue,Ultimate Games S.A.,"Ultimate Games S.A., Gaming Factory S.A.",,24,14,0,"0 .. 20,000",0,0,0,0,0,0,0,1
716380,716380,The Chemist,tensixfour Creative,tensixfour Digital,,43,27,0,"0 .. 20,000",0,0,0,0,1199,1199,0,2
1327820,1327820,The Lost Art of Innkeeping,SeaPhoenix,SeaPhoenix,,23,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
601990,601990,Perspectives: Aleppo-Helsinki,Teatime Research Ltd.,Teatime Research Ltd.,,13,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1375520,1375520,BlueBete,Jonathan Selby,Xaxero Software,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
785670,785670,Great Hunt: North America,Simulators Live,Simulators Live,,13,23,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
812410,812410,Dimension of Monster Girls,RhinoGearz,RhinoGearz,,98,11,0,"0 .. 20,000",0,0,0,0,499,499,0,2
779380,779380,Atmocity,Correcture Games AB,Correcture Games AB,,12,7,0,"0 .. 20,000",0,0,0,0,1079,1199,10,0
599010,599010,Hanse - The Hanseatic League,Linked Dimensions,Assemble Entertainment,,27,77,0,"0 .. 20,000",0,0,0,0,0,0,0,1
792670,792670,The Woods,Moonware Games,Moonware Games,,1,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
860030,860030,Common Hanzi Quiz - Simplified Chinese,Wholetone Games,Wholetone Games,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
864810,864810,NUMERIC,UMBRESS,UMBRESS,,25,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
867250,867250,Wars of Succession,Ageod,Slitherine Ltd.,,15,2,0,"0 .. 20,000",0,0,0,0,2999,2999,0,2
892380,892380,Dr Greenstuff,Black Diskette,Black Diskette Studio,,114,14,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
356770,356770,Astronaut Simulator,Astrosimer,Astrosimer,,37,21,0,"0 .. 20,000",0,0,0,0,199,199,0,0
968580,968580,Halloween Puzzles,Boogygames Studios,Boogygames Studios,,1,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
396260,396260,World's Fastest Pizza,Oscar Brittain,Oscar Brittain,,35,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1053830,1053830,Ninja Legends,Coinflip Studios,Coinflip Studios,,45,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
501090,501090,"Design it, Drive it : Speedboats",Performance Simulations,Performance Simulations,,40,9,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
1062850,1062850,Sage Mountain,WindyPlatypus,WindyPlatypus,,1,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1063930,1063930,The Purge Man,The Purge Man,The Purge Man,,19,17,0,"0 .. 20,000",0,0,0,0,999,999,0,0
543580,543580,Pipejob,Cybreath,Cybreath,,29,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1136880,1136880,Baby Walking Simulator,One Button Please,One Button Please,,33,4,0,"0 .. 20,000",0,0,0,0,100,100,0,0
553290,553290,Drift King: Survival,Destiny.Games,Destiny.Games,,28,33,0,"0 .. 20,000",0,0,0,0,499,499,0,0
252090,252090,Lacuna Passage,Candescent Games,Candescent Games,,72,18,0,"0 .. 20,000",724,0,724,0,1499,1499,0,0
614130,614130,Command: Chains of War,WarfareSims,Slitherine Ltd.,,25,2,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1222300,1222300,Into The Flames,Fully Involved Game Studios,Fully Involved Game Studios,,105,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
1194520,1194520,Terra Incognita,Christophe Vanhille,Christophe Vanhille,,0,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1230870,1230870,Parameter,Yabyte,Yabyte,,0,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1262470,1262470,STRAIGHT ON 8,STRAIGHT ON 8,STRAIGHT ON 8,,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
681750,681750,Voxelaxy [Remastered],Jakub Klementewicz,Jakub Klementewicz,,35,18,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1265410,1265410,Computer Physics Simulator 2020,Technologies&amp;Simulators,Technologies&amp;Simulators,,2,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1268400,1268400,Pinball Lockdown,Onteca Ltd,Onteca Ltd,,2,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1298180,1298180,Pair Matching Puzzle Connect,Boogygames Studios,Boogygames Studios,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
640860,640860,Stone Rage,Mountainwheel Games,Mountainwheel Games,,75,34,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1329080,1329080,BORIS THE ROCKET,toR Studio,toR Studio,,34,0,0,"0 .. 20,000",0,0,0,0,999,999,0,2
862280,862280,Time Tenshi,Silver Cow Studio,Silver Cow Studio,,3,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
774911,774911,The Master,"Gem Rose Accent, Corentin Derbré",Gem Rose Accent,,47,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0
845970,845970,Trivia Vault: Movie Trivia,Ripknot Systems,Ripknot Systems,,18,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
878120,878120,UniteStar,SweetApple,SteamWork,,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
869850,869850,Jet Ant,TK,TK,,7,0,0,"0 .. 20,000",0,0,0,0,145,145,0,0
341540,341540,TRIP Steam Edition,Xenon,Xenon,,131,150,0,"0 .. 20,000",19,0,19,0,499,499,0,1
321450,321450,Aquadelic GT,"Hammerware, s.r.o.","Hammerware, s.r.o.",,34,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
674370,674370,CoffeeBiz Tycoon,The Sociopath Software,The Sociopath Software,,37,13,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
375210,375210,Unveil,Particle Studios,Particle Studios,,48,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
376120,376120,Assault Corps 2,AOS GAME,AOS GAME,,14,29,0,"0 .. 20,000",0,0,0,0,299,299,0,0
928300,928300,Visionarium,Sander Bos,Sander Bos,,38,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1011290,1011290,Hotel R'n'R,Wolf &amp; Wood Interactive Ltd,Wolf &amp; Wood Interactive Ltd,,64,7,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
322430,322430,Bubonic: Outbreak,MouldyMattress,MouldyMattress,,1,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
450570,450570,Roadworks Simulator,United Independent Entertainment GmbH,United Independent Entertainment GmbH,,5,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1067560,1067560,AIR Battlefront,SRS Games,SRS Games,,4,18,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1078640,1078640,Eggoria,Digdog Studio,Digdog Studio,,45,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1015550,1015550,Asdivine Dios,Exe Create Inc.,KEMCO,,3,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1089860,1089860,Blautopf VR - Geheimnis der Lau,Pixelcloud,"Südwestrundfunk, Tellux next",,34,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0
530160,530160,Eve of Destruction - REDUX VIETNAM,Lotte|EoD,Agger Interactive,,39,18,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1101340,1101340,Fighting Frenzy: Swole Simulator,"Luca Della Valentina-Torzillo, Paul Ton, David J Kim, Nikhil Singh",Luca Della Valentina-Torzillo,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1096610,1096610,Incident Commander,"BreakAway, Ltd.","BreakAway, Ltd.",,36,12,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1089640,1089640,Devellage,YukiK Games Development,YukiK Games Development,,2,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
553610,553610,ArsonVille,Slavitica,Slavitica,,16,7,0,"0 .. 20,000",0,0,0,0,100,100,0,0
542210,542210,Xemo : Robot Simulation,Xemory LLC,Xemory LLC,,19,5,0,"0 .. 20,000",39,0,39,0,0,0,0,0
458490,458490,Who Must Die,White Chamber,Plug In Digital,,13,9,0,"0 .. 20,000",0,0,0,0,699,699,0,0
990900,990900,Neon Noodles - Cyberpunk Kitchen Automation,Vivid Helix,Vivid Helix,,25,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1150620,1150620,Bed Lying Simulator,Oblomov Industries,Kavkaz Sila Games,,37,14,0,"0 .. 20,000",0,0,0,0,99,99,0,0
598240,598240,Stupid Raft Battle Simulator,CREATIV GAME DEVELOPER LLC.,CREATIV GAME DEVELOPER LLC.,,15,16,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1131410,1131410,Sable's Grimoire: Man And Elf,Zetsubou,Zetsubou,,26,0,0,"0 .. 20,000",0,0,0,0,599,599,0,1
1228440,1228440,Maritime Hegemony： Carrier Travel  海上霸主：航空母舰之旅,"Nanjing Weichu Information Technology Co., Ltd.","Nanjing Weichu Information Technology Co., Ltd.",,9,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
674380,674380,Delude - Succubus Prison,Halissoni,Droid Riot,,7,8,0,"0 .. 20,000",0,0,0,0,399,399,0,0
681030,681030,Dark Empire,Jan,Jan Company,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
656530,656530,Pro Gamer Manager 2,Millenway,Millenway,,27,148,0,"0 .. 20,000",26,0,26,0,1999,1999,0,0
709020,709020,VIRUS OF SURVIVORS:LIFE SIMULATOR,Theodor Niklas,Theodor Niklas,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
337460,337460,18 Wheels of Steel: Pedal to the Metal,SCS Software,Cosmi Valusoft,,10,2,0,"0 .. 20,000",0,0,0,0,999,999,0,2
696250,696250,Lost Shipwreck,Blueplant Entertainment,Blueplant Entertainment,,12,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
746890,746890,Skript,baKno Games,baKno Games,,5,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
740730,740730,Station Commander,Technically Competent,Technically Competent,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1314820,1314820,RealFlight Trainer Edition,Knife Edge Software,Horizon Hobby,,12,2,0,"0 .. 20,000",0,0,0,0,3999,3999,0,8
1274150,1274150,Shoot Covid-19 | 消灭新冠肺炎,Gamer CDC,Gamer CDC,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
771500,771500,The Intern,Red13Indie,Red13Indie,,13,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
783310,783310,Burden,Black Book Development,Black Book Development,,21,20,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1435160,1435160,NYANCO MINE,Nyanco Channel,Nyanco Channel,,15,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
748460,748460,RealFlight 8,Knife Edge Software,Horizon Hobby,,49,12,0,"0 .. 20,000",0,0,0,0,0,0,0,5
519980,519980,Trains VR,The House of Fables,The House of Fables,,17,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
860350,860350,Trivia Vault: Fashion Trivia,Ripknot Systems,Ripknot Systems,,20,21,0,"0 .. 20,000",0,0,0,0,999,999,0,0
215390,215390,Damage Inc. Pacific Squadron WWII,Trickstar Games,Mad Catz,,8,7,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
888400,888400,World of War : Battlegrounds,NK CREATIV TEAM,NK CREATIV TEAM,,0,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
888570,888570,Zombie Head,Pixel Cattus,Pixel Cattus,,4,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
781040,781040,Vinhomes Metropolis VR Interior,Holo Infinity,Tuan Nguyen,,3,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
937780,937780,♞ The Tactics of War ♞,"IK, The Tactics of War hede",The Tactics of War hede,,3,10,0,"0 .. 20,000",0,0,0,0,199,999,80,0
938250,938250,Hentai: The Shell Game,Ninba,Ninba Games,,47,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
777530,777530,Salsa-Virtual,Dance-Virtual,Froliq,,1,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
926480,926480,The Secret of Puffin Cove,Play2Speak,Silverwing Productions S.L.,,1,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
949960,949960,Best Life Simulator,"Khramov Serhii, Pohrebnyi Dmytro",Balance,,20,14,0,"0 .. 20,000",0,0,0,0,199,199,0,0
899760,899760,Her 她,橘喵喵,橘喵喵,,65,5,0,"0 .. 20,000",0,0,0,0,399,399,0,0
924800,924800,TITANIC Shipwreck Exploration,Immersive VR Education PLC,Immersive VR Education PLC,,23,7,0,"0 .. 20,000",56,0,56,0,1999,1999,0,0
955400,955400,Bonds,DID Games,DID Games,,51,3,0,"0 .. 20,000",0,0,0,0,599,599,0,1
361430,361430,The Little Crane That Could,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.,,19,16,0,"0 .. 20,000",184,0,184,0,1199,1199,0,0
956240,956240,Simson Tuningwerkstatt 3D,"Silvio Mölter, Marcel Mölter",Thinking-Twins GbR,,55,0,0,"0 .. 20,000",0,0,0,0,2999,2999,0,5
678470,678470,Pirates of corsairs,Plan B,Plan B,,6,5,0,"0 .. 20,000",0,0,0,0,100,100,0,0
993290,993290,JOBU-KI,"Mario Quesada, Juan Sabater",BREAKINGcode,,1,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
418170,418170,MicroRC Simulation,Minindustries Game Factory,Minindustries Game Factory,,6,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1014900,1014900,Hex Defense,Patagoniart,Patagoniart,,13,6,0,"0 .. 20,000",0,0,0,0,799,799,0,0
995840,995840,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),Just Add Oil Games,Excalibur Games,,48,87,0,"0 .. 20,000",125,0,125,0,0,0,0,0
947430,947430,Kiritan VS Kanitan ~Zunda-mochi Defense!~,Akamurasaki Games,Akamurasaki Games,,23,0,0,"0 .. 20,000",0,0,0,0,899,899,0,1
1014420,1014420,Blind Date,"Joshua Wilson, Mentalpop",Joshua Wilson,,18,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
394490,394490,Buildanauts,TouchTilt Games,Octopus Tree,,15,44,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
892180,892180,Powernode,Dustyroom,Opal Games,,3,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1009460,1009460,"Hello, Goodbye",Lump of Sugar,NekoNyan Ltd.,,32,3,0,"0 .. 20,000",0,0,0,0,2999,2999,0,2
814320,814320,Arkady Survive,Digital Vitamin,Digital Vitamin,,7,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
513240,513240,Birdtual Reality,Artificient Games Inc.,Artificient Games Inc.,,4,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
516460,516460,50 Years,Jinsimer Games,Jinsimer Games,,1,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1086990,1086990,Commander '85,The Moonwalls,"Ultimate Games S.A., Gaming Factory S.A.",,6,10,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
533920,533920,Battle Tank Armada,Ragnar,Ragnar,,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,1
544410,544410,Potioneer: The VR Gardening Simulator,Focus on Fun Games,Focus on Fun Games,,11,8,0,"0 .. 20,000",1,0,1,0,999,999,0,0
546240,546240,The Journey,"Mugurel-Adrian Enache, Diana Marin",MD Lab Games,,6,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1113970,1113970,Little Brother Jim,Tonguç Bodur,Tonguç Bodur,,25,1,0,"0 .. 20,000",0,0,0,0,249,499,50,0
535700,535700,3D Chess,bumblebee,familyplay,,45,31,0,"0 .. 20,000",0,0,0,0,999,999,0,3
562800,562800,HOUND,Nick Shesterin,Nick Shesterin,,22,36,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1143170,1143170,Auto Factory,Architect Studios,Architect Studios,,3,1,0,"0 .. 20,000",0,0,0,0,599,599,0,1
1156360,1156360,Peaceful Days / 宁静时光,Nhat Nguyen,"Nhat Nguyen, Pleasant Rain Ltd",,95,7,0,"0 .. 20,000",0,0,0,0,999,999,0,4
1145740,1145740,In Search of a Home,Ghostly Bear Games,Ghostly Bear Games,,6,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1175980,1175980,城市生存计划 / City Survival Project,HAN GUANG,HAN GUANG,,32,12,0,"0 .. 20,000",0,0,0,0,199,199,0,0
616660,616660,VR Coaster Extreme,George Cook,Tantawowa,,9,11,0,"0 .. 20,000",0,0,0,0,499,499,0,0
508660,508660,Triple X Tycoon,Joy-Toilet,"Outhouz, Inc.",,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1181440,1181440,ToGather:Island,"Studio Kamii, Todak Studios",Todak Studios,,40,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1126060,1126060,Bunker 56,Limitless Imagination,Limitless Imagination,,9,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1218760,1218760,Moe Moe World War II-3 Deluxe Edition 萌萌２次大戰（略）３豪華限定版,SystemSoft Alpha Corporation,Interwise Multimedia Corp.,,6,1,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1222160,1222160,Chinese Brush Simulator,Complex Plane,Complex Plane,,70,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1135160,1135160,Botanik,Sokpop Collective,Sokpop Collective,,1,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
892990,892990,Sable's Grimoire: A Dragon's Treasure,Zetsubou,Zetsubou,,26,0,0,"0 .. 20,000",0,0,0,0,599,599,0,2
1227360,1227360,Fighting Clans,XOCUS,XOCUS,,26,18,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1161670,1161670,CRASH THE GAME,Kev Jackson,SilverDam™,,5,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1215200,1215200,Shining Song Starnova: Idol Empire,Love in Space,Sekai Project,,47,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
687480,687480,Trivia Vault: Science & History Trivia,Ripknot Systems,Ripknot Systems,,26,27,0,"0 .. 20,000",16,0,16,0,999,999,0,0
691980,691980,Fortune's Tavern - Remastered,Trevor Jones,Trevor Jones,,0,7,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1203960,1203960,Other Realms,Botgate,Botgate,,5,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
713230,713230,VR Drivers,Magic VR,Magic VR,,2,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
698620,698620,Screamer 2,Graffiti,Interplay,,12,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1275250,1275250,Trump and Virus,"UG Virtual Reality Technology Co.,Ltd.","UG Virtual Reality Technology Co.,Ltd.",,9,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1315890,1315890,Big City Rigs: Garbage Truck Driver,"Icebyte, Contendo",Cosmi Valusoft,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
741490,741490,Atlantis VR,MMEU,Forever Entertainment S. A.,,19,30,0,"0 .. 20,000",28,0,28,0,199,199,0,0
1232570,1232570,Paper Beast,Pixel Reef,"Pixel Reef, Plug In Digital",,146,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
742460,742460,Marble Skies,Birdwall Games,Birdwall Games,,205,29,0,"0 .. 20,000",96,0,96,0,999,999,0,1
738290,738290,SpaceCoaster VR,LightEx,LightEx,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
723020,723020,3571 The Game,FRAPPA STUDIO,FRAPPA STUDIO,,0,4,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
377320,377320,Hexters,Draconus Entertainment Ltd,Draconus Entertainment Ltd,,20,3,0,"0 .. 20,000",0,0,0,0,999,1999,50,0
727190,727190,BLIK,DimleTeam,DimleTeam,,15,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1445360,1445360,MUZEGATE,MUZEGATE TEAM,MUZEGATE TEAM,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
799890,799890,REVENGER: Age of Morons,evlavv_studio,evlavv_studio,,3,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
817950,817950,Naturallandscape - Three Gorges (自然景观系列-长江三峡),Magicvalley Studio,Magicvalley Studio,,3,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
455310,455310,Bloody Chronicles - New Cycle of Death Visual Novel,Igrasil Development Team,Igrasil Studio,,77,10,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
868830,868830,Rio Rex,Gametornado,Gametornado,,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
878810,878810,Ashes of the Ark,SuperSecret,SuperSecret,,1,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
788870,788870,In The Long Run The Game,Zerstoren Games,Zerstoren Games,,6,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
894070,894070,Unmanned helicopter,Laush Dmitriy Sergeevich,Laush Studio,,4,3,0,"0 .. 20,000",0,0,0,0,399,399,0,0
896860,896860,Everything Will Flow 万物皆逝,Hont,BlackNoiseStudio,,8,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
276380,276380,My Pet Hotel,Independent Arts Software,familyplay,,3,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
918590,918590,Ocean Nomad: Survival on Raft,UniSoft Games,UniSoft Games,,11,17,0,"0 .. 20,000",0,0,0,0,299,299,0,2
903620,903620,Everyday Baseball VR,WISECAT,WISECAT,,5,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
939790,939790,Royal Alchemist,Nifty Visuals,Nifty Productions,,98,3,0,"0 .. 20,000",1945,0,1945,0,1999,1999,0,6
