,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1283610,1283610,Protoball Beta,Studio Z 3D,Studio Z 3D,,5,1,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
388270,388270,Baseball Mogul 2015,"Sports Mogul, Inc.","Sports Mogul, Inc.",,29,10,0,"20,000 .. 50,000",0,0,0,0,499,499,0,9
403850,403850,Sky To Fly: Faster Than Wind,AIVIK LLC,Absolutist Ltd.,,70,34,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
408030,408030,UniBall,StormBrewers,StormBrewers,,148,18,0,"20,000 .. 50,000",8,0,8,0,0,0,0,1
561610,561610,MotoGP17,Milestone S.r.l.,Milestone S.r.l.,,285,99,0,"20,000 .. 50,000",1114,0,1114,0,1999,1999,0,17
257790,257790,Riptide GP2,Vector Unit,Vector Unit,,364,45,0,"20,000 .. 50,000",211,0,211,0,699,699,0,1
856130,856130,Dark SASI,Narko Games,Narko Games,,141,91,0,"20,000 .. 50,000",1,0,1,0,699,699,0,0
1037560,1037560,Fat Prisoner Simulator,Kiddy,Kiddy,,205,53,0,"20,000 .. 50,000",0,0,0,0,99,99,0,1
1178160,1178160,Blackjack Championship,BBstudio Inc.,BBstudio Inc.,,45,25,0,"20,000 .. 50,000",0,0,0,0,0,0,0,26
366290,366290,DDI Fishing Simulator,Dangerous Derk Interactive,Dangerous Derk Interactive,,104,73,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
608660,608660,Psebay,Eugeny Butakov,Eugeny Butakov,,92,10,0,"20,000 .. 50,000",273,0,280,0,999,999,0,0
415600,415600,Kart Racing Pro,PiBoSo,PiBoSo,,131,26,0,"20,000 .. 50,000",0,0,0,0,3999,3999,0,27
531990,531990,Egg Time,Bartoš Studio,Bartoš Studio,,42,4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
767390,767390,Dakar 18,Bigmoon Entertainment,"Bigmoon Entertainment, Deep Silver",,388,229,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,6
987980,987980,王者战车,"acechariot, acechariot","acechariot, acechariot",,6,11,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
775900,775900,MotoGP18,Milestone S.r.l.,Milestone S.r.l.,,340,140,0,"20,000 .. 50,000",12,0,12,0,2999,2999,0,12
273030,273030,Pro Rugby Manager 2015,Cyanide,505 Games,,32,124,0,"20,000 .. 50,000",0,0,0,0,999,999,0,5
1192020,1192020,Cyber Fight Challenge,Nordville Technology LTD,Nordville Technology LTD,,7,7,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
683600,683600,Football Mogul 18,"Sports Mogul, Inc.","Sports Mogul, Inc.",,4,13,0,"20,000 .. 50,000",0,0,0,0,799,799,0,4
1181790,1181790,Circle of Sumo: Online Rumble!,"Yonder, Strelka Games",Strelka Games,,259,27,0,"20,000 .. 50,000",0,0,0,0,0,0,0,52
612430,612430,Epic Mayhem,NedoStudio,NedoStudio,,5,3,0,"20,000 .. 50,000",330,199,337,199,49,99,51,12
726580,726580,Game Machines: Arcade Casino,Crabby Team,Crabby Team,,15,9,0,"20,000 .. 50,000",0,0,0,0,167,199,16,0
1272060,1272060,Premier Manager 02/03,ZOO Digital Publishing,Funbox Media Ltd,,4,0,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
438430,438430,Valentino Rossi The Game,Milestone S.r.l.,Milestone S.r.l.,,274,67,0,"20,000 .. 50,000",188,30,188,30,1999,1999,0,6
1403350,1403350,Supfly Delivery Simulator,"Koro.Games, Blacer Studio",Source Byte Sp. z o.o.,,23,3,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
286240,286240,Dog Sled Saga,Trichotomy,Trichotomy,,422,37,0,"20,000 .. 50,000",0,0,0,0,799,799,0,14
884830,884830,Football Manager 2019: The Hashtag United Challenge,Sports Interactive,SEGA,,52,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,2
71390,71390,Virtua Tennis 4,SEGA,SEGA,,209,78,0,"20,000 .. 50,000",4142,0,4142,0,0,0,0,5
393460,393460,Crazy Pixel Streaker,Lubiterum,Plug In Digital,,48,33,0,"20,000 .. 50,000",221,0,240,0,499,499,0,0
363530,363530,Robot Arena III,Gabriel Interactive,Octopus Tree,,77,218,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
514010,514010,Football Mogul 15,"Sports Mogul, Inc.","Sports Mogul, Inc.",,21,13,0,"20,000 .. 50,000",1,0,1,0,1199,1199,0,2
869060,869060,Resort Boss: Golf | Management Tycoon Golf Game,Gus Martin,Excalibur Games,,58,66,0,"20,000 .. 50,000",11,0,11,0,1299,1299,0,1
652660,652660,ESport Manager,InImages,Ultimate Games S.A.,,55,77,0,"20,000 .. 50,000",10,0,10,0,999,999,0,0
1213750,1213750,Fight Crab,Calappa Games,PLAYISM,,344,34,0,"20,000 .. 50,000",73,0,94,0,1999,1999,0,19
616240,616240,Premium Pool Arena,Iceflake Studios,Paradox Interactive,,54,52,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
455690,455690,Pixel Puzzles Junior Jigsaw,The Digital Puzzle Company,The Digital Puzzle Company,,81,10,0,"20,000 .. 50,000",304,0,304,0,499,499,0,1
1278060,1278060,Orqa FPV.SkyDive,"ORQA, INC.","ORQA, INC.",,62,33,0,"20,000 .. 50,000",0,0,0,0,0,0,0,7
611260,611260,Mad Machines,Hero Blocks ApS,Hero Blocks ApS,,157,53,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
458830,458830,Snooker Nation Championship,Cherry Pop Games,Cherry Pop Games,,146,96,0,"20,000 .. 50,000",0,0,0,0,399,399,0,3
209390,209390,Dungeonbowl - Knockout Edition,Cyanide Studio,Nacon,,18,54,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
558260,558260,Gravel,Milestone S.r.l.,Milestone S.r.l.,,349,141,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,4
550320,550320,art of rally,Funselektor Labs Inc.,Funselektor Labs Inc.,,863,44,0,"20,000 .. 50,000",51,242,70,242,2499,2499,0,118
1222940,1222940,Cragls,Tim-Jannick Hopp,Tim-Jannick Hopp,,8,3,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
282050,282050,MX vs. ATV Supercross Encore,"Rainbow Studios, THQ Nordic",THQ Nordic,,336,290,0,"20,000 .. 50,000",1668,0,1668,0,2999,2999,0,4
1133590,1133590,Stilt Fella,September Games,September Games,,442,46,0,"20,000 .. 50,000",0,0,0,0,999,999,0,8
1253570,1253570,Futuball - Future Football Manager Game,Trophy Games,Trophy Games,,15,11,0,"20,000 .. 50,000",0,0,0,0,0,0,0,5
335070,335070,VRC PRO,Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,,353,83,0,"20,000 .. 50,000",0,0,0,0,4499,4499,0,45
521330,521330,Skull Ball Heroes,"Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc",,42,14,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
663670,663670,Killer Queen Black,"Liquid Bit, LLC, BumbleBear Games, LLC","Liquid Bit, LLC",,381,32,0,"20,000 .. 50,000",0,0,0,0,999,999,0,59
574030,574030,Score a goal (Physical football),BulatHard,BulatHard,,86,65,0,"20,000 .. 50,000",156,0,169,0,999,999,0,1
317440,317440,Quantum Rush Champions,GameArt Studio GmbH,GameArt Studio GmbH,,90,66,0,"20,000 .. 50,000",178,0,265,0,999,999,0,0
552920,552920,Sailaway - The Sailing Simulator,Orbcreation,Orbcreation,,510,247,0,"20,000 .. 50,000",310,0,310,0,4500,4500,0,52
422110,422110,Wand Wars,Moonradish Inc.,Moonradish Inc.,,176,11,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
865370,865370,El Hincha - El Videojuego,LABASE Entertainment,XBIT S.A.C,,19,6,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1157960,1157960,Blackout Rugby Manager,Blackout Games,Blackout Games,,35,14,0,"20,000 .. 50,000",0,0,0,0,0,0,0,10
407190,407190,Club Manager 2016,BigBlaze Games,2tainment GmbH,,44,41,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,6
755980,755980,Deployment,Whale Rock Games,Whale Rock Games,,289,45,0,"20,000 .. 50,000",61,0,62,0,799,799,0,1
529950,529950,12 orbits,Roman Uhlig,Roman Uhlig,,201,27,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
747590,747590,Drive//Shaft,Spotted Zebra Software LLC,Spotted Zebra Software LLC,,43,24,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
336250,336250,Monster Jam Battlegrounds,Team6 game studios B.V.,GameMill Entertainment,,55,67,0,"20,000 .. 50,000",179,0,179,0,0,0,0,0
780280,780280,Summer Funland,Monad Rock,Monad Rock,,223,30,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,4
522240,522240,Pool Panic,Rekim,Adult Swim Games,,217,47,0,"20,000 .. 50,000",112,0,213,0,1499,1499,0,0
300610,300610,Pure Pool,VooFoo Studios,Ripstone,,205,171,0,"20,000 .. 50,000",0,0,0,0,999,999,0,5
520940,520940,MX vs ATV All Out,Rainbow Studios,THQ Nordic,,494,199,0,"20,000 .. 50,000",514,0,514,0,3999,3999,0,33
496250,496250,Paddle Up,Pavel Jamal,Pavel Jamal,,208,31,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
543010,543010,Bush Hockey League,V7 Entertainment Inc.,V7 Entertainment Inc.,,143,79,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,1
1292040,1292040,STRIDE,Joy Way,Joy Way,,487,90,0,"0 .. 20,000",188,188,188,188,1999,1999,0,31
1272020,1272020,Premier Manager 06/07,ZOO Digital Publishing,Funbox Media Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,1
579050,579050,VRSailing by BeTomorrow,BeTomorrow,BeTomorrow,,55,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
25500,25500,Cricket Revolution,Mindstorm Studios,Mindstorm Studios,,64,55,0,"0 .. 20,000",0,0,0,0,299,299,0,0
547900,547900,Front Office Football Eight,Solecismic Software,Solecismic Software,,167,33,0,"0 .. 20,000",0,0,0,0,2999,2999,0,95
1339620,1339620,Action SuperCross,"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,,9,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
326630,326630,Club Manager 2015,BigBlaze Games,2tainment GmbH,,44,54,0,"0 .. 20,000",136,0,136,0,999,999,0,4
566380,566380,Speedball Arena,Reality Reflection,Reality Reflection,,31,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1393610,1393610,CLASSIC TANKS 2020,Gnelf,Gnelf,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
518040,518040,Volleyball Unbound - Pro Beach Volleyball,Great Boolean,Great Boolean,,99,12,0,"0 .. 20,000",757,0,757,0,1499,1499,0,6
1302930,1302930,Cricket Captain 2020,Childish Things Ltd,Childish Things Ltd,,31,15,0,"0 .. 20,000",0,0,0,0,2499,2499,0,82
841500,841500,Sheep Game,David Lewis,David Lewis,,30,7,0,"0 .. 20,000",1,0,1,0,0,0,0,0
925040,925040,Ero Date,meokigame,meokigame,,25,10,0,"0 .. 20,000",0,0,0,0,149,149,0,1
529520,529520,Mutant Football League,Digital Dreams Entertainment LLC,Digital Dreams Entertainment LLC,,489,25,0,"0 .. 20,000",39,0,39,0,1499,1499,0,10
1449400,1449400,The Games: Winter Edition,"Epyx, Inc.",Pixel Games UK,,1,0,0,"0 .. 20,000",0,0,0,0,339,399,15,0
588290,588290,Goalie Challenge VR,"Josh Beatty, Mike Casto",Anchor Reality,,75,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
465090,465090,Don Bradman Cricket 17 Demo,Big Ant Studios,Big Ant Studios,,3,2,0,"0 .. 20,000",0,0,0,0,0,0,0,1
792050,792050,Beneath The Surface,carla51,carla51,,178,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0
600720,600720,Trackmania² Lagoon,Nadeo,Ubisoft,,143,89,0,"0 .. 20,000",149,0,149,0,1999,1999,0,2
276340,276340,My Riding Stables: Life with Horses,Sproing,familyplay,,119,20,0,"0 .. 20,000",0,0,0,0,1499,1499,0,9
497700,497700,Safety First!,JCO,Headup,,201,45,0,"0 .. 20,000",322,0,596,0,299,299,0,2
576740,576740,FootRock 2,nobodyshot,nobodyshot,,46,9,0,"0 .. 20,000",229,0,249,0,99,99,0,0
277850,277850,Sportsfriends,Die Gute Fabrik,Die Gute Fabrik,,43,14,0,"0 .. 20,000",11,0,11,0,1499,1499,0,0
428080,428080,Racket: Nx,One Hamsa,One Hamsa,,412,15,0,"0 .. 20,000",602,0,602,0,1999,1999,0,6
433660,433660,Blockpocalypse,dimeStudios,dimeStudios,,13,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,4
563750,563750,World Boxing Manager,Aggroblakh,Aggroblakh,,69,46,0,"0 .. 20,000",0,0,0,0,499,499,0,3
848260,848260,Super GTR Racing,Bullid Games,Bullid Games,,19,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1231900,1231900,Porsche Hall of Legends VR,"United Digital Group GmbH, Nerdindustries GmbH",Dr. Ing. h.c.F. Porsche AG,,15,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
368000,368000,100ft Robot Golf,No Goblin,No Goblin,,97,36,0,"0 .. 20,000",45,0,45,0,999,999,0,1
216260,216260,Don Bradman Cricket 14,Big Ant Studios,Big Ant Studios,,544,59,0,"0 .. 20,000",1027,0,1027,0,1999,1999,0,24
1376070,1376070,Rushdown Revolt - Alpha Testing,Vortex Games,Vortex Games,,206,46,0,"0 .. 20,000",0,0,0,0,0,0,0,60
451990,451990,Cranks and Goggles,Play Native Entertainment,Play Native Entertainment,,117,36,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1082180,1082180,TT Isle of Man Ride on the Edge 2,KT Racing,Nacon,,361,93,0,"0 .. 20,000",0,0,0,0,3999,3999,0,21
984780,984780,MotoGP19,Milestone S.r.l.,Milestone S.r.l.,,1060,142,0,"0 .. 20,000",954,0,954,0,3999,3999,0,53
565390,565390,Hyperun,Concrete Games,Concrete Games,,74,6,0,"0 .. 20,000",0,0,0,0,599,599,0,2
519490,519490,NBA 2KVR Experience,Specular Interactive,2K,,3,9,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1346850,1346850,VRWorkout,Michael Gschwandtner,Michael Gschwandtner,,10,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
744980,744980,Super Club Soccer,Trick27 Studios Limited,Trick27 Studios Limited,,43,17,0,"0 .. 20,000",0,0,0,0,0,0,0,3
773390,773390,Aim Trainer Pro,DanD,DanD,,69,46,0,"0 .. 20,000",36,0,36,0,499,499,0,1
588410,588410,Virtual Sports,Free Range Games,Vive Studios,,36,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
816160,816160,Score a goal 2 (Physical football),BulatHard,BulatHard,,16,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
705020,705020,Bottom of the 9th,Handelabra Games Inc.,Handelabra Games Inc.,,29,5,0,"0 .. 20,000",0,0,0,0,99,99,0,1
520950,520950,DRIFT21,ECC GAMES S.A.,505 Games,,506,244,0,"0 .. 20,000",291,0,392,0,2499,2499,0,47
844040,844040,RUSH,The Binary Mill,The Binary Mill,,121,18,0,"0 .. 20,000",0,0,0,0,1999,1999,0,5
1271990,1271990,Premier Manager 09,ZOO Digital Publishing,Funbox Media Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
355010,355010,Race Arcade,Iceflake Studios,Paradox Interactive,,58,24,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
495520,495520,Ping Pong League,Cover Corp.,Cover Corp.,,39,23,0,"0 .. 20,000",13,0,13,0,0,0,0,1
1272040,1272040,Premier Manager 04/05,ZOO Digital Publishing,Funbox Media Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
465780,465780,New Retro Arcade: Neon,Digital Cybercherries,Digital Cybercherries,,427,92,0,"0 .. 20,000",20,0,20,0,1999,1999,0,2
1057990,1057990,Viking Trickshot,"Doodad Games, Ethan Close",Doodad Games,,39,4,0,"0 .. 20,000",0,0,0,0,0,0,0,1
585080,585080,Hunting Simulator,Neopica,Nacon,,120,112,0,"0 .. 20,000",0,0,0,0,3999,3999,0,8
296150,296150,G-Ball,Genee Network,Genee Network,,24,56,0,"0 .. 20,000",0,0,0,0,99,99,0,0
763300,763300,GAME TUBE ♛,GAME TUBE hede,GAME TUBE hede,,3,10,0,"0 .. 20,000",0,0,0,0,199,999,80,0
776550,776550,Yuzi Lims: anime runner,Snkl Studio,Snkl Studio,,23,47,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1260480,1260480,Grab the Beat,G1 Playground,G1 Playground,,13,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0
507080,507080,Baseball Mogul Diamond,"Sports Mogul, Inc.","Sports Mogul, Inc.",,31,8,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
752640,752640,National Rugby Manager,"Biological Systems Modeling, Alternative Software",Alternative Software,,23,10,0,"0 .. 20,000",0,0,0,0,1899,1899,0,4
823470,823470,Glitchball,Reboot Arcade,Reboot Arcade,,15,11,0,"0 .. 20,000",6,0,6,0,0,0,0,0
1264500,1264500,Soldier Matt Sowards,Matt Sowards,Ravesta Games,,6,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
374460,374460,Impossiball,Dark Duo Games,Dark Duo Games,,40,7,0,"0 .. 20,000",122,0,122,0,99,99,0,0
964570,964570,DCL - The Game,"Drone Champions AG, Climax Studios","Drone Champions League, THQ Nordic",,296,80,0,"0 .. 20,000",89,0,89,0,2999,2999,0,38
386400,386400,Foosball: World Tour,"Grip Games, 3Division",Grip Games,,71,19,0,"0 .. 20,000",3,0,3,0,899,899,0,0
277390,277390,VIDEOBALL,"Action Button Entertainment, LLC",Iron Galaxy,,125,20,0,"0 .. 20,000",0,0,0,0,999,999,0,0
772480,772480,Super Inefficient Golf,34BigThings srl,34BigThings srl,,127,34,0,"0 .. 20,000",11,0,13,0,149,499,70,1
323670,323670,Super Indie Karts,One Legged Seagull,One Legged Seagull,,262,59,0,"0 .. 20,000",13,0,13,0,1499,1499,0,1
488920,488920,Knockout League - Arcade VR Boxing,Grab Games,Grab Games,,236,57,0,"0 .. 20,000",633,123,633,123,1999,1999,0,2
16620,16620,Monster Trucks Nitro ,Redlynx Ltd,Miniclip.com,,26,17,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
592780,592780,Bang Bang Car,Galaxy Game Studio,Galaxy Game Studio,,13,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
865310,865310,Dubstep Abasralsa,Dayn,Narko Games,,43,27,0,"0 .. 20,000",0,0,0,0,99,99,0,0
595420,595420,Franchise Hockey Manager 4,Out of the Park Developments,Out of the Park Developments,,92,52,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
1013040,1013040,Planetoid Pioneers Online,Data Realms,Data Realms,,73,73,0,"0 .. 20,000",0,0,0,0,999,999,0,0
867550,867550,Range Ball,meokigame,meokigame,,22,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
362380,362380,Push Me Pull You,House House,House House,,24,6,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
328670,328670,Deer Hunt Legends,Raylight Games,"KISS ltd, Maximum Games",,11,35,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1101760,1101760,CRAZY DRIVER,SRS Games,SRS Games,,101,22,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1296840,1296840,The Spike,"Osik, Funya",PsychoFlux Entertainment,,99,6,0,"0 .. 20,000",0,0,0,0,499,499,0,9
988910,988910,Super Mega Baseball 3,Metalhead Software Inc.,Metalhead Software Inc.,,573,45,0,"0 .. 20,000",0,0,0,0,4499,4499,0,94
766250,766250,Kaz Ball,Doby Digital,Doby Digital,,21,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1255410,1255410,Purple Saturn Day,ERE Informatique,Ziggurat,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
523710,523710,Sword Master VR,Master Indie,Master Indie,,142,55,0,"0 .. 20,000",25,0,25,0,999,999,0,0
907460,907460,Girlfriend Cards,meokigame,meokigame,,12,18,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1318210,1318210,Dancing Angel,Le Quang Nhan,3L Company,,8,1,0,"0 .. 20,000",0,0,0,0,0,0,0,2
1178430,1178430,Summer Games Heroes,Olivier Monaret,Olivier Monaret,,20,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0
544630,544630,River City Melee : Battle Royal Special,Arc System Works,"H2 Interactive Co., Ltd.",,44,52,0,"0 .. 20,000",138,0,276,0,1999,1999,0,0
498740,498740,Way of Redemption,Pixel Cream,Pixel Cream,,33,11,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1123550,1123550,Desire Gambling House/欲望赌馆,Air Balloon,Air Balloon,,33,41,0,"0 .. 20,000",0,0,0,0,99,99,0,0
337960,337960,ClusterPuck 99,PHL Collective,PHL Collective,,85,25,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1004710,1004710,POCKET CAR : VRGROUND,Jamong Inc.,Jamong Inc.,,5,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
404820,404820,Ragdoll Runners,Samuel Manier,Samuel Manier,,195,15,0,"0 .. 20,000",0,0,0,0,499,499,0,2
464850,464850,Don Bradman Cricket 17,Big Ant Studios,Big Ant Studios,,152,102,0,"0 .. 20,000",0,0,0,0,4999,4999,0,3
377060,377060,On a Roll,Creative Concepts,Creative Concepts,,213,120,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
666250,666250,Equalizer,Sergey Shushunov,SA Industry,,31,29,0,"0 .. 20,000",0,0,0,0,49,199,75,0
959920,959920,VR Curling,Brian Macumber,Brian Macumber,,5,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
643700,643700,Fix Me Up Doc! – Dark Humor,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",,50,14,0,"0 .. 20,000",0,0,0,0,199,199,0,0
425720,425720,Cloudlands : VR Minigolf,Futuretown,Futuretown,,250,47,0,"0 .. 20,000",9,0,9,0,1999,1999,0,1
453680,453680,MiniGolf Mania,Road Turtle Games,Axis Games,,59,27,0,"0 .. 20,000",2,0,3,0,0,0,0,2
10140,10140,3D Ultra Minigolf Adventures,Wanako Games,Activision,,63,33,0,"0 .. 20,000",214,0,214,0,999,999,0,1
336150,336150,Virtual Pool 4,Celeris,Celeris,,297,59,0,"0 .. 20,000",0,0,0,0,2499,2499,0,56
490990,490990,Aiball,HFM Games,HFM Games,,74,61,0,"0 .. 20,000",0,0,0,0,199,199,0,0
453710,453710,TableTop Soccer,Dancing Developers,Dancing Developers,,89,22,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1089830,1089830,Monster Energy Supercross - The Official Videogame 3,Milestone S.r.l.,Milestone S.r.l.,,439,94,0,"0 .. 20,000",669,0,669,0,4999,4999,0,103
370800,370800,Fields of Battle,Super X Studios LLC,Super X Studios LLC,,98,42,0,"0 .. 20,000",25,0,25,0,0,0,0,4
465660,465660,Franchise Hockey Manager 3,Out of the Park Developments,Out of the Park Developments,,54,41,0,"0 .. 20,000",33,0,33,0,1999,1999,0,2
563410,563410,Necroball,King Crow Studios,King Crow Studios,,10,1,0,"0 .. 20,000",0,0,0,0,799,799,0,1
594490,594490,Deadly Hunter VR,Leiting Interactive,Leiting Interactive,,205,44,0,"0 .. 20,000",0,0,0,0,0,0,0,2
665330,665330,Wrestling Revolution 3D,MDickie,MDickie,,235,38,0,"0 .. 20,000",0,0,0,0,999,999,0,14
773120,773120,Christmas Santa Troubles,Unknown Indie Devs,Unknown Indie Devs,,2,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
869780,869780,Super Golf 2018,Bullid Games,Bullid Games,,21,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1301990,1301990,Electro Ride Prologue,Sylwester Osik,"Forestlight Games, PlayWay S.A.",,68,35,0,"0 .. 20,000",0,0,0,0,0,0,0,2
839890,839890,Kama Bullet Heritage 2,Narko Games,Narko Games,,17,50,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1110830,1110830,篮球计划 Project Dunk,GIP12,Giant Games,,99,61,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1137700,1137700,AAW Wrestle Lab,VICO Game Studio,Reverb Triple XP,,18,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1089570,1089570,AO Tennis 2 Tools,Big Ant Studios,Nacon,,8,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
491620,491620,Beeftacular,Retrific,Retrific,,69,17,0,"0 .. 20,000",1,0,1,0,299,299,0,0
485670,485670,Mini Golf Arena,Evoluta Studio,Evoluta Studio,,162,154,0,"0 .. 20,000",441,0,441,0,899,899,0,0
766650,766650,D.R.I.L.L.,dfree,VR-Reel Media,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
529440,529440,Behold the Kickmen,Size Five Games,Size Five Games,,318,40,0,"0 .. 20,000",0,0,0,0,399,399,0,1
1166090,1166090,EnviroGolf,Seemingly Pointless,Seemingly Pointless,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
329610,329610,R.B.I. Baseball 15,MLB.com,MLB.com,,68,92,0,"0 .. 20,000",0,0,0,0,0,0,0,0
817720,817720,Cricket Captain 2018,Childish Things Ltd,Childish Things Ltd,,42,24,0,"0 .. 20,000",212,0,212,0,999,999,0,17
1241500,1241500,Dirty Harry's Thunder Drive,Thunder Clap,Thunder Clap,,36,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
394290,394290,Tennis in the Face,10tons Ltd,10tons Ltd,,90,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
748420,748420,Beat the Blitz,The Mill,Gatorade,,20,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
329190,329190,Volo Airsport,Ramjet Anvil,Ramjet Anvil,,118,58,0,"0 .. 20,000",7,0,7,0,99,99,0,2
1028170,1028170,Tahko Alpine Ski,3D Talo Finland,3D Talo Finland Ltd.,,37,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
329690,329690,BasketBelle,Studio Bean,Studio Bean,,119,16,0,"0 .. 20,000",223,0,223,0,499,499,0,0
407690,407690,R.B.I. Baseball 16,MLB.com,MLB.com,,43,57,0,"0 .. 20,000",0,0,0,0,0,0,0,1
385130,385130,"DvDrum, Ultimate Drum Simulator!",DarkTigerDevelop,DarkTigerDevelop,,66,10,0,"0 .. 20,000",0,0,0,0,999,999,0,3
747240,747240,XL1-ClippingPoint,XLGAMES.Inc,XLGAMES.Inc,,50,30,0,"0 .. 20,000",169,2,169,2,0,0,0,1
273750,273750,Formula Truck 2013,Reiza Studios,Reiza Studios,,139,35,0,"0 .. 20,000",11,0,11,0,999,999,0,2
744220,744220,AI Dummy,Narko Games,Narko Games,,21,29,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1274800,1274800,Pancake Sailor,MarineVerse,MarineVerse,,85,14,0,"0 .. 20,000",0,0,0,0,0,0,0,1
391580,391580,Egyptian Senet,Ezzat Studios,Ezzat Studios,,213,60,0,"0 .. 20,000",0,0,0,0,499,499,0,1
647590,647590,Space Junkies,Ubisoft Montpellier,Ubisoft®,,208,99,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1259460,1259460,Trendpoker 3D: Free Online Poker,BufoProject,BufoProject,,28,12,0,"0 .. 20,000",0,0,0,0,0,0,0,2
